id	comentario	supermercado	fecha
8	Uds. Están trabando para atender a clientes que van a comprar pero para atender a clientes como yo que les compre en Barranquilla en la tienda de Villa Carolina un TV CAXIUN desde el 11 de febrero de este año y que a los 5 días dejo de funcionar y del cual no me han respondido a pesar que lo devolví a los 5 días ahí si no trabajan.... Sean serios y no maltraten a los clientes devuelvan me mis 700.000 pesos y dejen de ser irresponsables. Si eso es con lo que vemos. Como será con lo que no vemos... Aseo desinfección etc etc. Calidad de alimentos.... Ojo así no se trata a los clientes. Llevan 2 meses con mi di ero. Que indemnización me van a otorgar??? Cuanto les ha producido mi dinero retenido???	Ara	20/04/2020
8	Paguen el dinero que me tienen	Ara	20/04/2020
8	Hay personas con mucha mala educación irrespetuosa que piensan que los empleados y vegilantes están para cumplir sus caprichos y después están dando mala referencia. Ustedes Ara nutren nuestras necesidades a buen precio	Ara	20/04/2020
8	Estamos dispuestos en apoyarlos sobre la capacitación de sus empleados en el eje cafetero de sobre esos temas de inclusión que en algunas tiendas esta por fortalecer	Ara	20/04/2020
8	MUY MALA ATENCION EN ARA CARTAGENA	Ara	20/04/2020
8	No tengo quejas de mi vecino en Chinú Córdoba. Buen trato y amables ya me extrañan.	Ara	20/04/2020
8	Me encanta ara... Por favor hacer domicilios para poder hacer mercado con ustedes ya que no podemos salir de casa	Ara	20/04/2020
8	buen dia. Aca en barranquilla cada vez que voy de compras no consigo todo deberían reforzar los pedidos me ha pasado que voy en la tarde y no encuentro surtido me ha pasado en metro centro la 14es una observación.	Ara	20/04/2020
8	En el Norte de CALI Excelente Servicio Y Un Surtido Muy Completo...	Ara	20/04/2020
8	pues yo hasta ahora no he tenido ningún problema ara Barranquilla me encanta comprar allí y te atienden super bien ademas rinde mucho el dinero solo me gustaría que tuvieran servicio de carnicería no la carne que venden refrigerada	Ara	20/04/2020
8	Pues la.atencion de los empleados de ARAen Cartago valle es la.mejor serviciales atentos cordiales.....les envió mis felicitaciones y agradecimientos	Ara	20/04/2020
8	En Cartagena tienen servicio a domicilio?	Ara	20/04/2020
8	Hoy compre Fruta verdura pollo carne y pescado por 120 mil es un regalo. Y productos de excelente calidad.	Ara	20/04/2020
8	Eso si en esta quincena se me hizo imposible conseguir muchas cosas como leche Zaragoza lenteja arina de trigo y otras cositas	Ara	20/04/2020
8	En planeta Rica Córdoba las autoridades cerraron por unos días la tienda porque estaban especulando con los precios	Ara	20/04/2020
8	Puede por favor poner de forma clara y VISIBLE el horario que tiene la tienda ya que en Pereira a medio día están cerrando la tienda del poblado y no tenían ninguna comunicado visible para evitar salir de la casa de uno a esa hora. Más información clara	Ara	20/04/2020
8	Me encanta tiendas Ara  tiene de todo y auy buen precio	Ara	20/04/2020
8	Felicitaciones el trabajo ha sido excelente todos sabemos que siempre existen pequeños errores y lo más importante aceptar que se cometió que se pidió disculpas para seguir prestando una servicio óptimo	Ara	20/04/2020
8	En la tienda en Barranquilla de la Cra 43 con 85 la atención es súper mala el señor de seguridad que está en la puerta es súper grosero con las personas y realmente está desabastecido	Ara	20/04/2020
8	Yo pensaría que debería darles instrucción y normas de respeto a los celadores que sean un poco más complaciente con los clientes es bien saber que existe pico y cedula pero hay excepciones.... Yo vi a una sra que le rogaba al celador que la dejara entrar unos pañales y leche para su bebé donde le manifestaba que era madre soltera y que era enfermera pero en ese día estaba de descanso y no vestía de enfermera a pesar que se le había identificadoel celador no la dejó ingresar.. En ese caso le hice la compra por ella...	Ara	20/04/2020
8	Hola! Buenos días! Tienen servicio a domicilio en Santa Marta?	Ara	20/04/2020
8	Porque son tan crueles cada vez que entro a ARA colocan la canción de YA ESTA LISTO EL POLLO LLÉVESELO YA jajajajajaja saludos y han mejorado mucho el ARA de la 18 #50 en Soledad. Felicitaciones	Ara	20/04/2020
8	Solo se le pide respeto y atención alas enfermeras y doctores a nivel nacional tiendas.ara ellos también comen	Ara	20/04/2020
8	Estan disculpados.los felicito por su surtido y exelente atencion.compro todos los dias.me siento contento y les doy mi voz de apoyo en esta cuarentena.	Ara	20/04/2020
8	Necesitan surtir suba salitre habemos personas que mercados para el mes... No como otros que con mucho descaro admiten comprar todos los días congestionando y agotando los productos... Los 3 Aras cercanos a suba salitre no tienen atún o leche o lenteja y habemos personas que no nos la pasamos en la calle y si salimos en nuestros días por favor ayudenos...	Ara	20/04/2020
8	Felicitaciones por el buen trabajo que están brindando a la comunidadha sido excelente	Ara	20/04/2020
8	Si porque no q despelote. El viernes pasado hice unas compras y me cobraron 2 unidades de aceite en garrafa. Siendo q pague uno hay estoy para hacer el respectivo reclamo a esta tienda q me vendió. Bueno Chao gracias 	Ara	20/04/2020
8	Mil gracias por la gran atención que han tenido en las tiendas de Cali el personal muy amable incluso cuando fui a realizar un cambio	Ara	20/04/2020
8	no veo el respeto dias pasado no pude comprar x la lluvia y me dijo el vigilante que viniera aldia siguiente y que viniera a las 6 y asi lo hice aldia siguiente fui no estaba el mismo vigilante no abrian a las 6 sino a las 7 tras eso nidejeron que igual no me dejarian entrar y yo les dije que si no me van a dejar entra no compraria mas lo que hiciero fue que me abucharon un los trabajadores y del delante el admistrador y no le dijo nada eso me pararese ustedes no hable de respeto xq no lo tienen y la etica asi a los vecino se las califico x el suelo soy una clienta menos en el ara y no me importa comprar el otros deposito de cadena esto sucedio en ariguanis magdalena	Ara	20/04/2020
8	Claro que si soy cliente de sus tiendas y gracias a Dios no e tenido inconvenientes muy buena atención lo que si me gustaría en estos momentos seria domicio. Barranquilla	Ara	20/04/2020
8	Son calificados en atención  cada quien recibe de lo que da y me alegra mucho que este agusto pues el esfuerzo del personal por estar ahí para la gente es de corazón  pasaron por cursos y especialización de servicio al cliente  ay hay profecionales atendiendo su pedido  e incluso un ingeniero de petróleos una ingeniera civil que por quedar sin trabajo se recibieron ahí  ojalá todos lleguen a las tiendas con educación como usted para así mismo recibir el buen trato que se merece	Ara	20/04/2020
9	Hola tiendas.ara el número no funciona	Ara	30/04/2020
9	Ese teléfono no sirv	Ara	30/04/2020
9	Nadie contesta	Ara	30/04/2020
9	y en Soledad cerca a Barranquilla hacen domicilios? Si te encuentras en Soledad puedes solicitar el servicio a domicilio por medio de la página https://ara.mandaos.co.	Ara	30/04/2020
9	Para soledad a que número? Si te encuentras en Soledad puedes solicitar el servicio a domicilio por medio de la página https://ara.mandaos.co.	Ara	30/04/2020
9	Buena esa en hora buena. Gracias por preferirnos.	Ara	30/04/2020
9	En Soledad Atlántico tienen cobertura?	Ara	30/04/2020
9	Ara en tema de garantías es lo peor los invito a que compren un producto no comestible y ejecuten un tema de garantía y compartan como le va....yo llevo dos meses en este proceso sin fin.	Ara	30/04/2020
9	Ara son buenos para vender y publicar pero para los peores para las garantías ahí se les olvida la frase  VECINO	Ara	30/04/2020
9	Santa Marta tienen un número que me regale porfa. Si te encuentras en Santa Marta puedes solicitar el servicio a domicilio por medio de la página https://ara.mandaos.co y a través de Market Mix por la linea 3502118715. Esperamos ampliar nuestra cobertura de domicilios estamos trabajando en ello. 	Ara	30/04/2020
9	Pura embiste Barranquilla no es sólo alto prado	Ara	30/04/2020
9	Hola tienen domicilios en montería ? Si te encuentras en Monteria puedes solicitar el servicio a domicilio por medio de la página https://ara.mandaos.co y a través de Market Mix por la linea 3502118715. Esperamos ampliar nuestra cobertura de domicilios estamos trabajando en ello.	Ara	30/04/2020
9	Hola antes pedía domicilio acá en Barranquilla donde vivo y ahora dice que no se puede qué pasó?	Ara	30/04/2020
9	Buenas noches y el domicilio en Barranquilla que precio tiene. Si te encuentras en Barranquillapuedes encontrarnos en Market Mix y hacer tus compras desde casa. Está disponible por medio de la siguiente línea 3502118715 o por medio de la página https://domicilios.aratiendas.com . Por este medio puedes validar los precios de los domicilios y demás.	Ara	30/04/2020
9	cuando un ara en Pitalito. Aún no abrimos en tu ciudad estamos trabajando para hacerlo. Te recomendamos estar pendiente de nuestra página y redes sociales donde publicamos nuestras aperturas. Mientras tanto puedes ver nuestro listado de puntos en https://aratiendas.com/tiendas y ver el más cercano a ti.	Ara	30/04/2020
9	Demasiado costoso el domicilio no usen este servicio si no es muy urgente se valen de la ocasión para estafar al cliente	Ara	30/04/2020
9	Llama uno y esos num no sirven. Cuéntanos ¿En qué ciudad y departamento te encuentras?	Ara	30/04/2020
9	Hola no aplica para pagos con tarjetas	Ara	30/04/2020
9	Hola tienen domicilios en Monteria? Si te encuentras en Monteria puedes solicitar el servicio a domicilio por medio de la página https://ara.mandaos.co y a través de Market Mix por la linea 3502118715. Esperamos ampliar nuestra cobertura de domicilios estamos trabajando en ello.	Ara	30/04/2020
9	Ese valor del domicilio aplica para cualquier zona de Barranquilla?? Si estoy en el prado 	Ara	30/04/2020
9	Hay alguna opción para hacer pago virtual? Te informamos que lamentablemente no manejamos la opción de pagos virtuales para el servicio de domicilios solo se pueden realizar los pagos en efectivo	Ara	30/04/2020
9	Solo pago en efectivo?	Ara	30/04/2020
9	Y como ve uno la disponibilidad de productos	Ara	30/04/2020
9	Hola muy buenas ese número es una línea fija o tiene WhatsApp. Te informamos que esa linea no maneja WhatsApp solo puedes realizar el domicilio a través de llamada.	Ara	30/04/2020
9	Córnershop no llega a toda las ciudad y se siente un poco discriminatorio con la gente del sur de alguna manera nosotros hemos dado a ara el lugar que tiene en las familias colombianasacá en ciudad bolivar yo tengo un ara más o menos cerca de mi casa pero no lo suficiente para caminar ir y volver en un tiempo prudente pero tampoco puedo pedir domicilio por que no tienen cobertura una situación fes y decepcionante para mi que si verifican soy una seguidora fiel de ara o más bien era.	Ara	30/04/2020
9	Muy chévere todo pero en justo y bueno no hay tope y se pue pagar con tarjeta. Espero que mejor el servicio.	Ara	30/04/2020
9	Y si uno necesita comprar más de 150 Entonces no lo traen? Lamentamos las molestias generadas. Te invitamos a manifestar tu inconformidad a la línea 3502118715. De igual manera te indicamos que estamos trabajando para poder brindar un servicio a corde a tus necesidades	Ara	30/04/2020
9	quiero felicitarlos por el excelente servicio q tienen en la ciudad de Barranquilla las tiendas muy limpias todo surtido encontramos todo lo q necesitamos para nuestro hogar la verdad muy contenta con todos sus servicios	Ara	30/04/2020
9	Sería una opción más segura pagar con datáfono ya que han dicho la no mainipulacion de billetes y monedas	Ara	30/04/2020
9	esto aplica para Puerto Colombia? Si te encuentras en Puerto Colombia puedes solicitar el servicio a domicilio por medio de la página https://domicilios.aratiendas.com o al número 3502118715. Esperamos ampliar nuestra cobertura de domicilios a nivel nacional en un futuro estamos trabajando en ello.	Ara	30/04/2020
10	Y por qué la leche en polvo de la cuesta de 1000 gr nunca hay en ningún ara	Ara	3/05/2020
10	Servicio a domicilio?	Ara	3/05/2020
10	El Dia de pico y cédula allí estaré	Ara	3/05/2020
10	Aquí en soacha vía Indumil no hay de este mercado	Ara	3/05/2020
10	En la Tienda de La Biblioteca Jorge Artel en Cartagena falta surtidos  que pasa vecinos ojo con los inventarios	Ara	3/05/2020
10	Capacitación a las cajeras son muy amargadas	Ara	3/05/2020
10	Señores ARA no suban los precios esta semana me estrelle con ustedes aquí en Barranquilla	Ara	3/05/2020
10	Agranden elcorazón también con elpersonal médico	Ara	3/05/2020
10	Quiero ver esos tomates rojitos la próxima vez que vaya a comprar	Ara	3/05/2020
10	Ay que bueno pero porfavor precios competitivos y en ara Cartagena- sanfernando mantienen los estantes vacíos incluso antes de la pandemia siempre encontraba los surtidos en cajas sin desempacar en vinipel y obstaculizando el paso tiendas.ara y empleados amargados aunque ahora hay nuevos y son mejores	Ara	3/05/2020
10	y de la mejor calidad	Ara	3/05/2020
10	Están subiendo los precios están compitiendo con megatiendas en lo caro que están sus productos desde la semana pasada	Ara	3/05/2020
10	EXCELENTE	Ara	3/05/2020
10	Dejé de ir al Ara de la 8c 186 Bogotá siempre hay fila porque nunca hay más de un cajero trabajando no me quiero imaginar cómo debe ser ahorita con el distanciamiento y la prevención quizá vuelva cuando vea por lo menos tres cajas registradoras abiertas (estoy seguro que nunca pasará).	Ara	3/05/2020
11	Sería feliz si esta tienda estuviera en Bucaramanga	Ara	9/05/2020
11	Para que ponen que tienen domicilio si no cubren la zona sur de Barranquilla. Todo es para el norte y el sur ni miércoles.	Ara	9/05/2020
11	La mejor noticia	Ara	9/05/2020
11	Aja y en las otras ciudades pa cuando??? Ya la competencia todas tienen	Ara	9/05/2020
